# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -9257 5 2050 1048603 1357941 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_gradients.scss
DUPTYPE_FIRST_OCCURRENCE 5055 3 2051 1048603 1387150 5 /openedx/staticfiles/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_WITHIN_SAME_TREE -5055 6 2051 1048603 1384162 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_WITHIN_SAME_TREE -5055 6 2051 1048603 1384288 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_WITHIN_SAME_TREE -5055 6 2051 1048603 1359236 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5055 3 2051 1048603 1358942 5 /openedx/staticfiles/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5055 6 2051 1048603 1358469 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_FIRST_OCCURRENCE 11071 5 2053 1048603 1384966 5 /openedx/staticfiles/support/jsx/entitlements/components/Main/Main.e2872fa7991a.jsx
DUPTYPE_WITHIN_SAME_TREE -11071 5 2053 1048603 1357068 5 /openedx/staticfiles/support/jsx/entitlements/components/Main/Main.jsx
DUPTYPE_FIRST_OCCURRENCE 7731 4 2054 1048603 1386159 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/index.4b875c7db08b.jsx
DUPTYPE_WITHIN_SAME_TREE -7731 4 2054 1048603 1358687 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/index.jsx
DUPTYPE_FIRST_OCCURRENCE 6499 4 2055 1048603 1385946 5 /openedx/staticfiles/common/js/components/views/list.d560d62aa515.js
DUPTYPE_WITHIN_SAME_TREE -6499 5 2055 1048603 1364258 5 /openedx/staticfiles/studio/common/js/components/views/list.js
DUPTYPE_WITHIN_SAME_TREE -6499 10 2055 1048603 1368579 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/js/components/views/list.js
DUPTYPE_WITHIN_SAME_TREE -6499 9 2055 1048603 1362596 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/js/components/views/list.js
DUPTYPE_WITHIN_SAME_TREE -6499 10 2055 1048603 1390324 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/js/components/views/list.d560d62aa515.js
DUPTYPE_WITHIN_SAME_TREE -6499 4 2055 1048603 1355389 5 /openedx/staticfiles/common/js/components/views/list.js
DUPTYPE_WITHIN_SAME_TREE -6499 5 2055 1048603 1392943 5 /openedx/staticfiles/studio/common/js/components/views/list.d560d62aa515.js
DUPTYPE_WITHIN_SAME_TREE -6499 9 2055 1048603 1382577 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/js/components/views/list.d560d62aa515.js
DUPTYPE_FIRST_OCCURRENCE 2139 2 2065 1048603 1387336 5 /openedx/staticfiles/js/src/utility.450ebae7b4c2.js
DUPTYPE_WITHIN_SAME_TREE -2139 3 2065 1048603 1364324 5 /openedx/staticfiles/studio/js/src/utility.js
DUPTYPE_WITHIN_SAME_TREE -2139 7 2065 1048603 1362662 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/utility.js
DUPTYPE_WITHIN_SAME_TREE -2139 8 2065 1048603 1391484 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/utility.450ebae7b4c2.js
DUPTYPE_WITHIN_SAME_TREE -2139 7 2065 1048603 1383844 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/utility.450ebae7b4c2.js
DUPTYPE_WITHIN_SAME_TREE -2139 8 2065 1048603 1368645 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/utility.js
DUPTYPE_WITHIN_SAME_TREE -2139 2 2065 1048603 1355455 5 /openedx/staticfiles/js/src/utility.js
DUPTYPE_WITHIN_SAME_TREE -2139 3 2065 1048603 1393665 5 /openedx/staticfiles/studio/js/src/utility.450ebae7b4c2.js
DUPTYPE_FIRST_OCCURRENCE 3995 3 2074 1048603 1386402 5 /openedx/staticfiles/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 4 2074 1048603 1364190 5 /openedx/staticfiles/studio/common/templates/components/system-feedback.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 8 2074 1048603 1362528 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/templates/components/system-feedback.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 3 2074 1048603 1355321 5 /openedx/staticfiles/common/templates/components/system-feedback.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 9 2074 1048603 1390894 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 9 2074 1048603 1368511 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/templates/components/system-feedback.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 4 2074 1048603 1393135 5 /openedx/staticfiles/studio/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_WITHIN_SAME_TREE -3995 8 2074 1048603 1383280 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_FIRST_OCCURRENCE 4795 3 2078 1048603 1387000 5 /openedx/staticfiles/js/student_account/models/RegisterModel.44a6cf75bba4.js
DUPTYPE_WITHIN_SAME_TREE -4795 3 2078 1048603 1357692 5 /openedx/staticfiles/js/student_account/models/RegisterModel.js
DUPTYPE_FIRST_OCCURRENCE 6773 4 2080 1048603 1355059 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_WITHIN_SAME_TREE -6773 5 2080 1048603 1392706 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_WITHIN_SAME_TREE -6773 5 2080 1048603 1363928 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_WITHIN_SAME_TREE -6773 10 2080 1048603 1390087 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_WITHIN_SAME_TREE -6773 4 2080 1048603 1385709 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_WITHIN_SAME_TREE -6773 10 2080 1048603 1368249 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_WITHIN_SAME_TREE -6773 9 2080 1048603 1382340 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_WITHIN_SAME_TREE -6773 9 2080 1048603 1362266 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1963 2 2081 1048603 1387349 5 /openedx/staticfiles/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1963 2 2081 1048603 1355469 5 /openedx/staticfiles/js/capa/schematicinput.js
DUPTYPE_WITHIN_SAME_TREE -1963 8 2081 1048603 1391497 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1963 3 2081 1048603 1393678 5 /openedx/staticfiles/studio/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1963 7 2081 1048603 1362676 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/capa/schematicinput.js
DUPTYPE_WITHIN_SAME_TREE -1963 7 2081 1048603 1383857 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1963 3 2081 1048603 1364338 5 /openedx/staticfiles/studio/js/capa/schematicinput.js
DUPTYPE_WITHIN_SAME_TREE -1963 8 2081 1048603 1368659 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/capa/schematicinput.js
DUPTYPE_FIRST_OCCURRENCE 11533 5 2084 1048603 1385565 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/templates/annotationinput.d0d3bf21d4ba.html
DUPTYPE_WITHIN_SAME_TREE -11533 6 2084 1048603 1392569 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/templates/annotationinput.d0d3bf21d4ba.html
DUPTYPE_WITHIN_SAME_TREE -11533 5 2084 1048603 1362048 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/templates/annotationinput.html
DUPTYPE_WITHIN_SAME_TREE -11533 6 2084 1048603 1368031 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/templates/annotationinput.html
DUPTYPE_FIRST_OCCURRENCE 9261 5 2086 1048603 1385019 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_grid.e69b8f35ff14.scss
DUPTYPE_WITHIN_SAME_TREE -9261 5 2086 1048603 1357957 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_grid.scss
DUPTYPE_FIRST_OCCURRENCE 9259 5 2089 1048603 1385009 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_grid-framework.d8b65a6bd2d9.scss
DUPTYPE_WITHIN_SAME_TREE -9259 5 2089 1048603 1357947 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_grid-framework.scss
DUPTYPE_FIRST_OCCURRENCE 4397 3 2091 1048603 1386864 5 /openedx/staticfiles/js/discovery/views/course_card.a74ab25cd068.js
DUPTYPE_WITHIN_SAME_TREE -4397 3 2091 1048603 1357390 5 /openedx/staticfiles/js/discovery/views/course_card.js
DUPTYPE_FIRST_OCCURRENCE 361 1 2093 1048603 1388794 5 /openedx/staticfiles/drf-yasg/insQ.min.90ab21607447.js
DUPTYPE_WITHIN_SAME_TREE -361 2 2093 1048603 1366195 5 /openedx/staticfiles/studio/drf-yasg/insQ.min.js
DUPTYPE_WITHIN_SAME_TREE -361 1 2093 1048603 1360058 5 /openedx/staticfiles/drf-yasg/insQ.min.js
DUPTYPE_WITHIN_SAME_TREE -361 2 2093 1048603 1394379 5 /openedx/staticfiles/studio/drf-yasg/insQ.min.90ab21607447.js
DUPTYPE_FIRST_OCCURRENCE 2071 2 2097 1048603 1387862 5 /openedx/staticfiles/js/learner_analytics_dashboard/GradeTable.529f6c6ff4e0.jsx
DUPTYPE_WITHIN_SAME_TREE -2071 2 2097 1048603 1357729 5 /openedx/staticfiles/js/learner_analytics_dashboard/GradeTable.jsx
DUPTYPE_FIRST_OCCURRENCE 1525 2 2099 1048603 1387772 5 /openedx/staticfiles/certificates/images/demo-sig1.fafe530048b9.png
DUPTYPE_WITHIN_SAME_TREE -1525 2 2099 1048603 1357234 5 /openedx/staticfiles/certificates/images/demo-sig1.png
DUPTYPE_FIRST_OCCURRENCE 9371 5 2101 1048603 1385121 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready.9aca9917c2bc.js
DUPTYPE_WITHIN_SAME_TREE -9371 5 2101 1048603 1358128 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready.js
DUPTYPE_FIRST_OCCURRENCE 4107 3 2104 1048603 1386389 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_WITHIN_SAME_TREE -4107 4 2104 1048603 1393122 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_WITHIN_SAME_TREE -4107 8 2104 1048603 1383267 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_WITHIN_SAME_TREE -4107 4 2104 1048603 1216204 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4107 9 2104 1048603 1368131 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4107 8 2104 1048603 1362148 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4107 3 2104 1048603 1354941 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4107 9 2104 1048603 1390881 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_FIRST_OCCURRENCE 9327 5 2106 1048603 1385033 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_text.83111d83a3ba.scss
DUPTYPE_WITHIN_SAME_TREE -9327 5 2106 1048603 1357972 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_text.scss
DUPTYPE_FIRST_OCCURRENCE 9323 5 2108 1048603 1385028 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_spacing.67455ff29fd9.scss
DUPTYPE_WITHIN_SAME_TREE -9323 5 2108 1048603 1357967 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_spacing.scss
DUPTYPE_FIRST_OCCURRENCE 5941 3 2110 1048603 1393811 5 /openedx/staticfiles/studio/js/views/active_video_upload.7bbf3f77a474.js
DUPTYPE_WITHIN_SAME_TREE -5941 3 2110 1048603 1365463 5 /openedx/staticfiles/studio/js/views/active_video_upload.js
DUPTYPE_FIRST_OCCURRENCE 5747 3 2116 1048603 1393908 5 /openedx/staticfiles/studio/js/models/component_template.07956b047dc0.js
DUPTYPE_WITHIN_SAME_TREE -5747 3 2116 1048603 1365772 5 /openedx/staticfiles/studio/js/models/component_template.js
DUPTYPE_FIRST_OCCURRENCE 6325 3 2134 1048603 1386732 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-authenticated.c4401b856a73.html
DUPTYPE_WITHIN_SAME_TREE -6325 3 2134 1048603 1356975 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-authenticated.html
DUPTYPE_FIRST_OCCURRENCE 1947 2 2135 1048603 1387805 5 /openedx/staticfiles/js/api_admin/catalog_preview_factory.062ef5f35212.js
DUPTYPE_WITHIN_SAME_TREE -1947 2 2135 1048603 1357425 5 /openedx/staticfiles/js/api_admin/catalog_preview_factory.js
DUPTYPE_FIRST_OCCURRENCE 11887 6 2137 1048603 1384202 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/README.28e0af3418f7.md
DUPTYPE_WITHIN_SAME_TREE -11887 6 2137 1048603 1359131 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/README.md
DUPTYPE_WITHIN_SAME_TREE -11887 6 2137 1048603 1358370 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/README.md
DUPTYPE_WITHIN_SAME_TREE -11887 6 2137 1048603 1384081 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/README.28e0af3418f7.md
DUPTYPE_FIRST_OCCURRENCE 11487 5 2149 1048603 1385490 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/poll_results.3bde1bbd268f.handlebars
DUPTYPE_WITHIN_SAME_TREE -11487 5 2149 1048603 1360742 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/poll_results.handlebars
DUPTYPE_WITHIN_SAME_TREE -11487 6 2149 1048603 1366646 5 /openedx/staticfiles/studio/xblock/resources/poll/public/handlebars/poll_results.handlebars
DUPTYPE_WITHIN_SAME_TREE -11487 6 2149 1048603 1392472 5 /openedx/staticfiles/studio/xblock/resources/poll/public/handlebars/poll_results.3bde1bbd268f.handlebars
DUPTYPE_FIRST_OCCURRENCE 14381 7 2151 1048603 1383586 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.d589270ad647.js
DUPTYPE_WITHIN_SAME_TREE -14381 12 2151 1048603 1381883 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.d589270ad647.js
DUPTYPE_WITHIN_SAME_TREE -14381 8 2151 1048603 1391256 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.d589270ad647.js
DUPTYPE_WITHIN_SAME_TREE -14381 12 2151 1048603 1363201 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14381 7 2151 1048603 1355994 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14381 13 2151 1048603 1389699 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.d589270ad647.js
DUPTYPE_WITHIN_SAME_TREE -14381 13 2151 1048603 1369184 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14381 8 2151 1048603 1364863 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/preview/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 6319 3 2155 1048603 1386724 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/set_course_mode_price_modal.7a624bbff95f.html
DUPTYPE_WITHIN_SAME_TREE -6319 3 2155 1048603 1356731 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/set_course_mode_price_modal.html
DUPTYPE_FIRST_OCCURRENCE 4411 3 2156 1048603 1386865 5 /openedx/staticfiles/js/discovery/views/search_form.d6a776e73587.js
DUPTYPE_WITHIN_SAME_TREE -4411 3 2156 1048603 1357391 5 /openedx/staticfiles/js/discovery/views/search_form.js
DUPTYPE_FIRST_OCCURRENCE 14199 6 2165 1048603 1384510 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/035_video_accessible_menu.c104fbf3a3e2.js
DUPTYPE_WITHIN_SAME_TREE -14199 6 2165 1048603 1362097 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/035_video_accessible_menu.js
DUPTYPE_WITHIN_SAME_TREE -14199 7 2165 1048603 1368080 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/035_video_accessible_menu.js
DUPTYPE_WITHIN_SAME_TREE -14199 7 2165 1048603 1391891 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/035_video_accessible_menu.c104fbf3a3e2.js
DUPTYPE_FIRST_OCCURRENCE 8913 4 2167 1048603 1386004 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/problem_report.e2d6d5483d9f.html
DUPTYPE_WITHIN_SAME_TREE -8913 4 2167 1048603 1356733 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/problem_report.html
DUPTYPE_FIRST_OCCURRENCE 6887 4 2168 1048603 1385907 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_WITHIN_SAME_TREE -6887 10 2168 1048603 1390285 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_WITHIN_SAME_TREE -6887 5 2168 1048603 1364127 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_WITHIN_SAME_TREE -6887 5 2168 1048603 1392904 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_WITHIN_SAME_TREE -6887 9 2168 1048603 1362465 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_WITHIN_SAME_TREE -6887 4 2168 1048603 1355258 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_WITHIN_SAME_TREE -6887 9 2168 1048603 1382538 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_WITHIN_SAME_TREE -6887 10 2168 1048603 1368448 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_FIRST_OCCURRENCE 11116 5 2170 1048603 1384907 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.8d8ab3069619.html
DUPTYPE_WITHIN_SAME_TREE -11116 5 2170 1048603 1356756 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.html
DUPTYPE_FIRST_OCCURRENCE 3483 2 2171 1048603 1387551 5 /openedx/staticfiles/templates/fields/field_dropdown_account.b80a6a184dbf.underscore
DUPTYPE_WITHIN_SAME_TREE -3483 2 2171 1048603 1356671 5 /openedx/staticfiles/templates/fields/field_dropdown_account.underscore
DUPTYPE_FIRST_OCCURRENCE 13675 6 2171 1048603 1384449 5 /openedx/staticfiles/xblock/resources/openedxscorm/static/js/src/studio.70c4d7e3a148.js
DUPTYPE_WITHIN_SAME_TREE -13675 7 2171 1048603 1391765 5 /openedx/staticfiles/studio/xblock/resources/openedxscorm/static/js/src/studio.70c4d7e3a148.js
DUPTYPE_WITHIN_SAME_TREE -13675 7 2171 1048603 1366810 5 /openedx/staticfiles/studio/xblock/resources/openedxscorm/static/js/src/studio.js
DUPTYPE_WITHIN_SAME_TREE -13675 6 2171 1048603 1360817 5 /openedx/staticfiles/xblock/resources/openedxscorm/static/js/src/studio.js
DUPTYPE_FIRST_OCCURRENCE 6735 4 2171 1048603 1385792 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 5 2171 1048603 1364011 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 10 2171 1048603 1368332 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 9 2171 1048603 1362349 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 4 2171 1048603 1355142 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 10 2171 1048603 1390170 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 9 2171 1048603 1382423 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_WITHIN_SAME_TREE -6735 5 2171 1048603 1392789 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_FIRST_OCCURRENCE 6141 3 2176 1048603 1393785 5 /openedx/staticfiles/studio/templates/mock/mock-xmodule-settings-only-editor.d46c5dcd886f.underscore
DUPTYPE_WITHIN_SAME_TREE -6141 3 2176 1048603 1365432 5 /openedx/staticfiles/studio/templates/mock/mock-xmodule-settings-only-editor.underscore
DUPTYPE_FIRST_OCCURRENCE 14183 6 2181 1048603 1384518 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/00_iterator.1d9c1f637bb3.js
DUPTYPE_WITHIN_SAME_TREE -14183 7 2181 1048603 1391899 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/00_iterator.1d9c1f637bb3.js
DUPTYPE_WITHIN_SAME_TREE -14183 7 2181 1048603 1368088 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/00_iterator.js
DUPTYPE_WITHIN_SAME_TREE -14183 6 2181 1048603 1362105 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/00_iterator.js
DUPTYPE_FIRST_OCCURRENCE 2225 2 2181 1048603 1387364 5 /openedx/staticfiles/js/vendor/jquery.leanModal.6ea11cc05012.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2181 1048603 1393693 5 /openedx/staticfiles/studio/js/vendor/jquery.leanModal.6ea11cc05012.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2181 1048603 1364409 5 /openedx/staticfiles/studio/js/vendor/jquery.leanModal.js
DUPTYPE_WITHIN_SAME_TREE -2225 2 2181 1048603 1355540 5 /openedx/staticfiles/js/vendor/jquery.leanModal.js
DUPTYPE_WITHIN_SAME_TREE -2225 8 2181 1048603 1391512 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.leanModal.6ea11cc05012.js
DUPTYPE_WITHIN_SAME_TREE -2225 8 2181 1048603 1368730 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.leanModal.js
DUPTYPE_WITHIN_SAME_TREE -2225 7 2181 1048603 1362747 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.leanModal.js
DUPTYPE_WITHIN_SAME_TREE -2225 7 2181 1048603 1383872 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.leanModal.6ea11cc05012.js
DUPTYPE_FIRST_OCCURRENCE 7815 4 2187 1048603 1386171 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.test.df16ecee6546.jsx
DUPTYPE_WITHIN_SAME_TREE -7815 4 2187 1048603 1358701 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.test.jsx
DUPTYPE_FIRST_OCCURRENCE 9385 5 2191 1048603 1385106 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/curCSS.a59e8790d00e.js
DUPTYPE_WITHIN_SAME_TREE -9385 5 2191 1048603 1358103 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/curCSS.js
DUPTYPE_FIRST_OCCURRENCE 4399 3 2193 1048603 1386861 5 /openedx/staticfiles/js/discovery/views/courses_listing.83e71f7d4ff3.js
